id,dateAdded,dateUpdated,address,categories,primaryCategories,city,country,keys,latitude,longitude,name,postalCode,province,reviews.date,reviews.dateAdded,reviews.dateSeen,reviews.rating,reviews.text,reviews.title,reviews.userCity,reviews.userProvince,reviews.username
AWFAxP143-Khe5l_giD7,2018-01-29T07:06:52Z,2019-05-15T07:28:40Z,7299 Universal Blvd,"Corporate Housing,Lodging,Hotels Motels,Hotel",Accommodation & Food Services,Orlando,US,us/fl/orlando/7299universalblvd/371476131,28.4559,-81.4644,Best Western Orlando Gateway Hotel,32819,FL,2017-01-04T00:00:00.000Z,,2018-12-27T00:00:00Z,4,,Weekend of Sun Fun,Minneapolis,Minnesota,Don R
AWFAxP143-Khe5l_giD7,2018-01-29T07:06:52Z,2019-05-15T07:28:40Z,7299 Universal Blvd,"Corporate Housing,Lodging,Hotels Motels,Hotel",Accommodation & Food Services,Orlando,US,us/fl/orlando/7299universalblvd/371476131,28.4559,-81.4644,Best Western Orlando Gateway Hotel,32819,FL,2016-04-25T00:00:00.000Z,,2018-12-27T00:00:00Z,4,,second time here. good star,Anoka,Minnesota,ceo637
AWFAxP143-Khe5l_giD7,2018-01-29T07:06:52Z,2019-05-15T07:28:40Z,7299 Universal Blvd,"Corporate Housing,Lodging,Hotels Motels,Hotel",Accommodation & Food Services,Orlando,US,us/fl/orlando/7299universalblvd/371476131,28.4559,-81.4644,Best Western Orlando Gateway Hotel,32819,FL,2015-08-10T00:00:00.000Z,,2018-12-27T00:00:00Z,4,,Taking in Universal Studios,Edmonton,Canada,Devin M
AWFAxP143-Khe5l_giD7,2018-01-29T07:06:52Z,2019-05-15T07:28:40Z,7299 Universal Blvd,"Corporate Housing,Lodging,Hotels Motels,Hotel",Accommodation & Food Services,Orlando,US,us/fl/orlando/7299universalblvd/371476131,28.4559,-81.4644,Best Western Orlando Gateway Hotel,32819,FL,2016-05-17T00:00:00.000Z,,2018-12-27T00:00:00Z,4,,"great price, great hotel",Smithtown,UnitedStates,Laura S
AWFAxP143-Khe5l_giD7,2018-01-29T07:06:52Z,2019-05-15T07:28:40Z,7299 Universal Blvd,"Corporate Housing,Lodging,Hotels Motels,Hotel",Accommodation & Food Services,Orlando,US,us/fl/orlando/7299universalblvd/371476131,28.4559,-81.4644,Best Western Orlando Gateway Hotel,32819,FL,2014-12-06T00:00:00.000Z,,2018-12-27T00:00:00Z,5,,Great hotel for a great price!,Los Angeles,California,SEANLONG
AWFAxP143-Khe5l_giD7,2018-01-29T07:06:52Z,2019-05-15T07:28:40Z,7299 Universal Blvd,"Corporate Housing,Lodging,Hotels Motels,Hotel",Accommodation & Food Services,Orlando,US,us/fl/orlando/7299universalblvd/371476131,28.4559,-81.4644,Best Western Orlando Gateway Hotel,32819,FL,2016-05-02T00:00:00.000Z,,2018-12-27T00:00:00Z,5,,Great experience,Coral Springs,UnitedStates,Cynthia P
AWFAxP143-Khe5l_giD7,2018-01-29T07:06:52Z,2019-05-15T07:28:40Z,7299 Universal Blvd,"Corporate Housing,Lodging,Hotels Motels,Hotel",Accommodation & Food Services,Orlando,US,us/fl/orlando/7299universalblvd/371476131,28.4559,-81.4644,Best Western Orlando Gateway Hotel,32819,FL,2014-03-17T00:00:00.000Z,,2018-12-27T00:00:00Z,3,,"For the price, a good hotel",Bellingham,Washington,Laura R
AWFAxP143-Khe5l_giD7,2018-01-29T07:06:52Z,2019-05-15T07:28:40Z,7299 Universal Blvd,"Corporate Housing,Lodging,Hotels Motels,Hotel",Accommodation & Food Services,Orlando,US,us/fl/orlando/7299universalblvd/371476131,28.4559,-81.4644,Best Western Orlando Gateway Hotel,32819,FL,2013-04-11T00:00:00.000Z,,2018-12-27T00:00:00Z,3,,It as ok,Otsego,Minnesota,Tiffany S
AWFAxP143-Khe5l_giD7,2018-01-29T07:06:52Z,2019-05-15T07:28:40Z,7299 Universal Blvd,"Corporate Housing,Lodging,Hotels Motels,Hotel",Accommodation & Food Services,Orlando,US,us/fl/orlando/7299universalblvd/371476131,28.4559,-81.4644,Best Western Orlando Gateway Hotel,32819,FL,2012-02-08T00:00:00.000Z,,2018-12-27T00:00:00Z,5,,Front desk staff very helpful and friendly.,Columbus,Ohio,legan54
AWbu4FYJa4HuVbedXsyP,2018-11-07T15:26:40Z,2019-05-15T07:26:41Z,5101 Blue Lagoon Drive,"Hotels,Lodging,Hotels Motels,Hotel",Accommodation & Food Services,Miami,US,us/fl/miami/5101bluelagoondrive/-215790840,25.782,-80.2786,Hilton Miami Airport Blue Lagoon,33126,FL,2018-11-26T00:00:00.000Z,,2018-11-29T00:00:00Z,4,,Nice service,Bogota,Colombia,AleP219
AVweW1oTByjofQCxxfak,2016-07-18T19:37:16Z,2019-05-15T07:26:32Z,960 Us Highway 75,"Hotels,Lodging,Motels,Hotel",Accommodation & Food Services,Ortonville,US,us/mn/ortonville/960ushighway75/-1988950670,45.29647,-96.42941,Vali Vu Motel,56278,MN,2015-10-18T00:00:00.000Z,,"2017-07-13T00:00:00Z,2016-05-10T00:00:00Z,2016-07-17T00:00:00Z",3,,Don't Expect Much,Columbus,Georgia,Rev Johannes M
AVwdKiXaByjofQCxmKvO,2016-05-19T13:51:17Z,2019-05-15T06:40:14Z,102 E. Herndon Ave.,"Hotels Motels,Hotel",Accommodation & Food Services,Fresno,US,us/ca/fresno/102e.herndonave./1525174388,36.838,-119.7878,Comfort Suites Fresno River Park,93720,CA,2015-10-13T00:00:00Z,,2016-03-28T00:00:00Z,1,,The WORST Customer Manager Service EVER!,Los Angeles,CA,Lisa M
AVwdKiXaByjofQCxmKvO,2016-05-19T13:51:17Z,2019-05-15T06:40:14Z,102 E. Herndon Ave.,"Hotels Motels,Hotel",Accommodation & Food Services,Fresno,US,us/ca/fresno/102e.herndonave./1525174388,36.838,-119.7878,Comfort Suites Fresno River Park,93720,CA,2015-12-26T00:00:00Z,,2016-03-28T00:00:00Z,4,,Good value but bad shower,San Francisco,CA,editrex
AVwdKiXaByjofQCxmKvO,2016-05-19T13:51:17Z,2019-05-15T06:40:14Z,102 E. Herndon Ave.,"Hotels Motels,Hotel",Accommodation & Food Services,Fresno,US,us/ca/fresno/102e.herndonave./1525174388,36.838,-119.7878,Comfort Suites Fresno River Park,93720,CA,2016-03-27T00:00:00Z,,2016-05-12T00:00:00Z,4,,Easter stay,Delano,CA,Sandra R
AVwdHZRhIN2L1WUfsXYe,2017-01-28T04:53:07Z,2019-05-15T05:36:46Z,888 Howard St,"Resort,Budget Hotels,Resorts,Spa,Lodging,Luxury Hotels,Family-friendly Hotels,Hotels,Restaurant,Family-Friendly Hotels,Motel Hotel Consultants,Weekend Getaway Hotels,Motel & Hotel Consultants,Conference Room,Tourist Hotels,Hotels Motels,Hotels & Motels,Hotel,Beach Hotels,Business Hotels",Accommodation & Food Services,San Francisco,US,us/ca/sanfrancisco/888howardst/1999050179,37.7822,-122.4042,InterContinental San Francisco,94103-3011,CA,2014-11-08T00:00:00.000Z,,2017-06-22T00:00:00Z,1,,Go elsewhere,San Francisco,California,hi_stick
AVwdHZRhIN2L1WUfsXYe,2017-01-28T04:53:07Z,2019-05-15T05:36:46Z,888 Howard St,"Resort,Budget Hotels,Resorts,Spa,Lodging,Luxury Hotels,Family-friendly Hotels,Hotels,Restaurant,Family-Friendly Hotels,Motel Hotel Consultants,Weekend Getaway Hotels,Motel & Hotel Consultants,Conference Room,Tourist Hotels,Hotels Motels,Hotels & Motels,Hotel,Beach Hotels,Business Hotels",Accommodation & Food Services,San Francisco,US,us/ca/sanfrancisco/888howardst/1999050179,37.7822,-122.4042,InterContinental San Francisco,94103-3011,CA,2016-10-12T00:00:00Z,,2016-10-15T00:00:00Z,2,,Lower than my originally low expectations,Boston,MA,LeeSq
AVwdHZRhIN2L1WUfsXYe,2017-01-28T04:53:07Z,2019-05-15T05:36:46Z,888 Howard St,"Resort,Budget Hotels,Resorts,Spa,Lodging,Luxury Hotels,Family-friendly Hotels,Hotels,Restaurant,Family-Friendly Hotels,Motel Hotel Consultants,Weekend Getaway Hotels,Motel & Hotel Consultants,Conference Room,Tourist Hotels,Hotels Motels,Hotels & Motels,Hotel,Beach Hotels,Business Hotels",Accommodation & Food Services,San Francisco,US,us/ca/sanfrancisco/888howardst/1999050179,37.7822,-122.4042,InterContinental San Francisco,94103-3011,CA,2015-09-09T00:00:00.000Z,,"2017-06-22T00:00:00Z,2017-06-14T00:00:00Z",4,,"very expensive, but tasty",Louisville,Kentucky,Ann M
AVwds0L4ByjofQCxrsXn,2016-05-16T23:06:03Z,2019-05-15T05:29:01Z,8546 Edgemont Rd,"Hotels and motels,Hotel",Accommodation & Food Services,Higden,US,us/ar/higden/8546edgemontrd/851081002,35.577744,-92.17665,Sugar Maple Inn,72067,AR,2012-09-05T00:00:00Z,,"2016-03-21T00:00:00Z,2016-05-13T00:00:00Z",5,,Small Town Gem!,New Orleans,LA,Lenette M
AVwds0L4ByjofQCxrsXn,2016-05-16T23:06:03Z,2019-05-15T05:29:01Z,8546 Edgemont Rd,"Hotels and motels,Hotel",Accommodation & Food Services,Higden,US,us/ar/higden/8546edgemontrd/851081002,35.577744,-92.17665,Sugar Maple Inn,72067,AR,2011-07-29T00:00:00Z,,"2016-03-21T00:00:00Z,2016-05-13T00:00:00Z",1,,Terrible Motel,Crawfordsville,AR,CMC10910
AVwds0L4ByjofQCxrsXn,2016-05-16T23:06:03Z,2019-05-15T05:29:01Z,8546 Edgemont Rd,"Hotels and motels,Hotel",Accommodation & Food Services,Higden,US,us/ar/higden/8546edgemontrd/851081002,35.577744,-92.17665,Sugar Maple Inn,72067,AR,2013-07-26T00:00:00Z,,"2016-03-21T00:00:00Z,2016-05-13T00:00:00Z",5,,Relax at this family owned business,Bunnlevel,NC,Miles R
AVwds0L4ByjofQCxrsXn,2016-05-16T23:06:03Z,2019-05-15T05:29:01Z,8546 Edgemont Rd,"Hotels and motels,Hotel",Accommodation & Food Services,Higden,US,us/ar/higden/8546edgemontrd/851081002,35.577744,-92.17665,Sugar Maple Inn,72067,AR,2012-08-13T00:00:00Z,,"2016-03-21T00:00:00Z,2016-05-13T00:00:00Z",3,,No problems,Dublin,CA,EveSp
AVwdyc9j_7pvs4fz9RyA,2015-10-23T03:00:42Z,2019-05-15T05:09:31Z,1342 S Power Rd,"Hotels,Lodging,Hotels Motels,Hotel Superstition Springs,Hotel",Accommodation & Food Services,Mesa,US,us/az/mesa/1342spowerrd/-149054798,33.391,-111.6859,Best Western Superstition Springs Inn,85206,AZ,2017-03-01T00:00:00.000Z,,2017-07-14T00:00:00Z,5,,Awesome Staff. Thank You Stephen and Breakfast Lady. Clean Room and Bed Too:+),Tulsa,Oklahoma,Hans P
AWE77oOsa4HuVbedNnzx,2018-01-28T08:34:08Z,2019-05-15T05:04:00Z,89 Luckie St NW,"Travel,Family-Friendly Hotels,Hotels and motels,Hotel and motel reservations,Budget Hotels,Tourist Hotels,Lodging,Hotels Motels,Hotel,Business Hotels",Accommodation & Food Services,Atlanta,US,us/ga/atlanta/89luckiestnw/-1568960665,33.7574,-84.3893,Barclay Hotel Atlanta Downtown,30303,GA,2017-09-17T00:00:00.000Z,,2018-11-30T00:00:00Z,1,,Do not stay here,Moses Lake,Washington,luck_shot888
AWE77oOsa4HuVbedNnzx,2018-01-28T08:34:08Z,2019-05-15T05:04:00Z,89 Luckie St NW,"Travel,Family-Friendly Hotels,Hotels and motels,Hotel and motel reservations,Budget Hotels,Tourist Hotels,Lodging,Hotels Motels,Hotel,Business Hotels",Accommodation & Food Services,Atlanta,US,us/ga/atlanta/89luckiestnw/-1568960665,33.7574,-84.3893,Barclay Hotel Atlanta Downtown,30303,GA,2010-02-01T00:00:00.000Z,,2018-11-30T00:00:00Z,4,,"Very Under Rated Hotel, Excellent Staff, GREAT Location",Murfreesboro,Tennessee,wingslogo84
AWE77oOsa4HuVbedNnzx,2018-01-28T08:34:08Z,2019-05-15T05:04:00Z,89 Luckie St NW,"Travel,Family-Friendly Hotels,Hotels and motels,Hotel and motel reservations,Budget Hotels,Tourist Hotels,Lodging,Hotels Motels,Hotel,Business Hotels",Accommodation & Food Services,Atlanta,US,us/ga/atlanta/89luckiestnw/-1568960665,33.7574,-84.3893,Barclay Hotel Atlanta Downtown,30303,GA,2012-02-06T00:00:00.000Z,,2018-11-30T00:00:00Z,2,,"Old, dirty, not too pricy",Nashville,Tennessee,tnyinzer
AWE77oOsa4HuVbedNnzx,2018-01-28T08:34:08Z,2019-05-15T05:04:00Z,89 Luckie St NW,"Travel,Family-Friendly Hotels,Hotels and motels,Hotel and motel reservations,Budget Hotels,Tourist Hotels,Lodging,Hotels Motels,Hotel,Business Hotels",Accommodation & Food Services,Atlanta,US,us/ga/atlanta/89luckiestnw/-1568960665,33.7574,-84.3893,Barclay Hotel Atlanta Downtown,30303,GA,2017-11-13T00:00:00.000Z,,2018-11-30T00:00:00Z,1,,Could use a lesson in courtesy,Winston Salem,NorthCarolina,rwgaddy5
AWEKmmlWIxWefVJwxJzG,2018-01-18T18:34:09Z,2019-05-15T04:45:43Z,1120 Highway 180 E,"Hotels,Motels,Hotel",Accommodation & Food Services,Silver City,US,us/nm/silvercity/1120highway180e/-18038134,32.7833,-108.26328,Quality Inn,88061,NM,2017-12-09T00:00:00.000Z,,2018-01-03T00:00:00Z,2,,"other travelers had same room, same problem a month before. We found out to late.",Albuquerque,NewMexico,mdbay04
AVwdsDc-_7pvs4fz8XHj,2016-07-18T19:42:04Z,2019-05-15T04:20:25Z,418 E Stephen Foster Ave,"Hotels,Hotels and motels,Hotel and motel reservations,Motel,Lodging,Hotels Motels,Motels,Hotel",Accommodation & Food Services,Bardstown,US,us/ky/bardstown/418estephenfosterave/-1946238442,37.8082,-85.4592,Bardstown Parkview Motel,40004,KY,2016-06-18T00:00:00Z,,2016-07-18T00:00:00Z,4,,We liked it here,North Chicago,IL,Diana500
AVwd8la6kufWRAb5-ouG,2016-05-19T14:24:33Z,2019-05-15T03:56:23Z,1641 Hickory Loop,"Hotels,Hotels and motels,Corporate Lodging,Lodging,Hotel",Accommodation & Food Services,Las Cruces,US,us/nm/lascruces/1641hickoryloop/-360745876,32.29207,-106.79313,Hampton Inn Suites Las Cruces I-10,88005,NM,2016-07-05T00:00:00Z,,2016-07-17T00:00:00Z,5,,Brand new property,Fresno,CA,CaliforniaKid93710
AWdgUTtXa4HuVbedaODu,2018-11-29T16:00:30Z,2019-05-15T03:44:07Z,151 Uluniu Ave,"Hotels and motels,Hotel and motel reservations,Hotels Motels,Hotel",Accommodation & Food Services,Honolulu,US,us/hi/honolulu/151uluniuave/-660090552,21.2761,-157.8238,Royal Grove Hotel,96815,HI,2018-01-14T00:00:00.000Z,,2018-12-25T00:00:00Z,4,,Affordable and Accommodating,Calgary,Canada,jackehill
AVwczwaQ_7pvs4fzzL5S,2016-10-18T03:18:34Z,2019-05-15T03:19:59Z,101 1st St,"Hotels,Resorts,Hotels and motels,Hotel and motel reservations,Hotels Motels,Hotels & Motels,Lodges",Accommodation & Food Services,Larsen Bay,US,us/ak/larsenbay/1011stst/-1125635335,57.5379,-153.9901,Kodiak Island Resort,99624,AK,2016-06-10T00:00:00Z,,2016-08-07T00:00:00Z,5,,Great Fishing. Great Place. Great People !,Fremont,CA,Mike N
AVwcoBudkufWRAb5xQ4d,2015-10-20T03:15:56Z,2019-05-15T02:56:18Z,127 S Gulph Rd,"Corporate Housing,Hotels,Lodging,Hotels Motels,Accommodations & Lodging,Motels,Hotel",Accommodation & Food Services,King of Prussia,US,us/pa/kingofprussia/127sgulphrd/1701464169,40.0839,-75.3859,BEST WESTERN PLUS The Inn At King Of Prussia,19406,PA,2016-05-13T00:00:00Z,,"2016-06-19T00:00:00Z,2016-08-18T00:00:00Z",3,,Chaueffeur,Pittsburgh,PA,yourchoicenotmine
AVwcoBudkufWRAb5xQ4d,2015-10-20T03:15:56Z,2019-05-15T02:56:18Z,127 S Gulph Rd,"Corporate Housing,Hotels,Lodging,Hotels Motels,Accommodations & Lodging,Motels,Hotel",Accommodation & Food Services,King of Prussia,US,us/pa/kingofprussia/127sgulphrd/1701464169,40.0839,-75.3859,BEST WESTERN PLUS The Inn At King Of Prussia,19406,PA,2016-04-20T00:00:00Z,,"2016-08-18T00:00:00Z,2016-06-19T00:00:00Z",5,,Decent Stay...,Toms River,NJ,Christopher H
AVwcoBudkufWRAb5xQ4d,2015-10-20T03:15:56Z,2019-05-15T02:56:18Z,127 S Gulph Rd,"Corporate Housing,Hotels,Lodging,Hotels Motels,Accommodations & Lodging,Motels,Hotel",Accommodation & Food Services,King of Prussia,US,us/pa/kingofprussia/127sgulphrd/1701464169,40.0839,-75.3859,BEST WESTERN PLUS The Inn At King Of Prussia,19406,PA,2017-07-10T00:00:00.000Z,,2017-07-14T00:00:00Z,4,,aniversery,Philadelphia,Pennsylvania,F6072EJdenniss
AVwcoBudkufWRAb5xQ4d,2015-10-20T03:15:56Z,2019-05-15T02:56:18Z,127 S Gulph Rd,"Corporate Housing,Hotels,Lodging,Hotels Motels,Accommodations & Lodging,Motels,Hotel",Accommodation & Food Services,King of Prussia,US,us/pa/kingofprussia/127sgulphrd/1701464169,40.0839,-75.3859,BEST WESTERN PLUS The Inn At King Of Prussia,19406,PA,2016-07-05T00:00:00Z,,2016-08-18T00:00:00Z,4,,Weekend Away,Lancaster,PA,Nicole M
AVwcoBudkufWRAb5xQ4d,2015-10-20T03:15:56Z,2019-05-15T02:56:18Z,127 S Gulph Rd,"Corporate Housing,Hotels,Lodging,Hotels Motels,Accommodations & Lodging,Motels,Hotel",Accommodation & Food Services,King of Prussia,US,us/pa/kingofprussia/127sgulphrd/1701464169,40.0839,-75.3859,BEST WESTERN PLUS The Inn At King Of Prussia,19406,PA,2016-05-27T00:00:00Z,,"2016-08-18T00:00:00Z,2016-06-19T00:00:00Z",5,,quick stop,New York City,NY,joan b
AVwcoBudkufWRAb5xQ4d,2015-10-20T03:15:56Z,2019-05-15T02:56:18Z,127 S Gulph Rd,"Corporate Housing,Hotels,Lodging,Hotels Motels,Accommodations & Lodging,Motels,Hotel",Accommodation & Food Services,King of Prussia,US,us/pa/kingofprussia/127sgulphrd/1701464169,40.0839,-75.3859,BEST WESTERN PLUS The Inn At King Of Prussia,19406,PA,2016-06-20T00:00:00Z,,2016-08-18T00:00:00Z,5,,fit my needs well,Chantilly,VA,Joanne K
AVwcoBudkufWRAb5xQ4d,2015-10-20T03:15:56Z,2019-05-15T02:56:18Z,127 S Gulph Rd,"Corporate Housing,Hotels,Lodging,Hotels Motels,Accommodations & Lodging,Motels,Hotel",Accommodation & Food Services,King of Prussia,US,us/pa/kingofprussia/127sgulphrd/1701464169,40.0839,-75.3859,BEST WESTERN PLUS The Inn At King Of Prussia,19406,PA,2015-11-25T00:00:00Z,,2016-04-05T00:00:00Z,5,,Best Deal in KOP,Fallston,MD,SonnyChurch
AVwcoBudkufWRAb5xQ4d,2015-10-20T03:15:56Z,2019-05-15T02:56:18Z,127 S Gulph Rd,"Corporate Housing,Hotels,Lodging,Hotels Motels,Accommodations & Lodging,Motels,Hotel",Accommodation & Food Services,King of Prussia,US,us/pa/kingofprussia/127sgulphrd/1701464169,40.0839,-75.3859,BEST WESTERN PLUS The Inn At King Of Prussia,19406,PA,2016-06-29T00:00:00Z,,2016-08-18T00:00:00Z,5,,First night of a Roadtrip,Atlanta,GA,RonInAtlanta
AVwcoBudkufWRAb5xQ4d,2015-10-20T03:15:56Z,2019-05-15T02:56:18Z,127 S Gulph Rd,"Corporate Housing,Hotels,Lodging,Hotels Motels,Accommodations & Lodging,Motels,Hotel",Accommodation & Food Services,King of Prussia,US,us/pa/kingofprussia/127sgulphrd/1701464169,40.0839,-75.3859,BEST WESTERN PLUS The Inn At King Of Prussia,19406,PA,2016-04-23T00:00:00Z,,"2016-08-18T00:00:00Z,2016-06-19T00:00:00Z",1,,"Run, the other way.",Boston,MA,32Sharon
AVwcoBudkufWRAb5xQ4d,2015-10-20T03:15:56Z,2019-05-15T02:56:18Z,127 S Gulph Rd,"Corporate Housing,Hotels,Lodging,Hotels Motels,Accommodations & Lodging,Motels,Hotel",Accommodation & Food Services,King of Prussia,US,us/pa/kingofprussia/127sgulphrd/1701464169,40.0839,-75.3859,BEST WESTERN PLUS The Inn At King Of Prussia,19406,PA,2016-01-13T00:00:00Z,,"2016-06-19T00:00:00Z,2016-04-05T00:00:00Z",5,,Wonderful Stay,Franklin,NC,Tracy S
AVwcoBudkufWRAb5xQ4d,2015-10-20T03:15:56Z,2019-05-15T02:56:18Z,127 S Gulph Rd,"Corporate Housing,Hotels,Lodging,Hotels Motels,Accommodations & Lodging,Motels,Hotel",Accommodation & Food Services,King of Prussia,US,us/pa/kingofprussia/127sgulphrd/1701464169,40.0839,-75.3859,BEST WESTERN PLUS The Inn At King Of Prussia,19406,PA,2016-05-27T00:00:00Z,,2016-08-18T00:00:00Z,5,,A Perfect Stay,Glen Burnie,MD,Charles K
AVweJFTO_7pvs4fzAZoe,2017-02-11T22:53:23Z,2019-05-15T01:58:57Z,8404 Vacation Way,"Resorts,Hotels Motels,Hotel",Accommodation & Food Services,Orlando,US,us/fl/orlando/8404vacationway/-616165582,28.36125,-81.504116,Marriott's Imperial Palms Villas,32821,FL,2017-01-04T00:00:00.000Z,,2018-12-03T00:00:00Z,4,,Rough Start Turned To Diamond Experience!,Duluth,Georgia,Scottclark100
AVweJFTO_7pvs4fzAZoe,2017-02-11T22:53:23Z,2019-05-15T01:58:57Z,8404 Vacation Way,"Resorts,Hotels Motels,Hotel",Accommodation & Food Services,Orlando,US,us/fl/orlando/8404vacationway/-616165582,28.36125,-81.504116,Marriott's Imperial Palms Villas,32821,FL,2011-12-22T00:00:00.000Z,,2018-12-03T00:00:00Z,5,,Golfer's Paradise,Fenwick,Ontario,Herbie084
AVweJFTO_7pvs4fzAZoe,2017-02-11T22:53:23Z,2019-05-15T01:58:57Z,8404 Vacation Way,"Resorts,Hotels Motels,Hotel",Accommodation & Food Services,Orlando,US,us/fl/orlando/8404vacationway/-616165582,28.36125,-81.504116,Marriott's Imperial Palms Villas,32821,FL,2011-06-10T00:00:00.000Z,,2018-12-03T00:00:00Z,4,,Clean villas,Dallas,Texas,Jenmisstx
AVweJFTO_7pvs4fzAZoe,2017-02-11T22:53:23Z,2019-05-15T01:58:57Z,8404 Vacation Way,"Resorts,Hotels Motels,Hotel",Accommodation & Food Services,Orlando,US,us/fl/orlando/8404vacationway/-616165582,28.36125,-81.504116,Marriott's Imperial Palms Villas,32821,FL,2017-03-13T00:00:00.000Z,,2018-12-03T00:00:00Z,4,,Perfect for our girls getaway!,Kitty Hawk,NorthCarolina,MsBlur
AVweJFTO_7pvs4fzAZoe,2017-02-11T22:53:23Z,2019-05-15T01:58:57Z,8404 Vacation Way,"Resorts,Hotels Motels,Hotel",Accommodation & Food Services,Orlando,US,us/fl/orlando/8404vacationway/-616165582,28.36125,-81.504116,Marriott's Imperial Palms Villas,32821,FL,2016-06-27T00:00:00.000Z,,2018-12-03T00:00:00Z,4,,Relaxing and spacious.,Morgantown,Pennsylvania,TJJJR2
AVweJFTO_7pvs4fzAZoe,2017-02-11T22:53:23Z,2019-05-15T01:58:57Z,8404 Vacation Way,"Resorts,Hotels Motels,Hotel",Accommodation & Food Services,Orlando,US,us/fl/orlando/8404vacationway/-616165582,28.36125,-81.504116,Marriott's Imperial Palms Villas,32821,FL,2013-12-04T00:00:00.000Z,,2018-12-03T00:00:00Z,4,,Terrific location very nice units,Marietta,Georgia,Latkahead
AVweJFTO_7pvs4fzAZoe,2017-02-11T22:53:23Z,2019-05-15T01:58:57Z,8404 Vacation Way,"Resorts,Hotels Motels,Hotel",Accommodation & Food Services,Orlando,US,us/fl/orlando/8404vacationway/-616165582,28.36125,-81.504116,Marriott's Imperial Palms Villas,32821,FL,2013-08-29T00:00:00.000Z,,2018-12-03T00:00:00Z,4,,Spacious and close to Mickey,Virginia Beach,Virginia,Gready
AVweJFTO_7pvs4fzAZoe,2017-02-11T22:53:23Z,2019-05-15T01:58:57Z,8404 Vacation Way,"Resorts,Hotels Motels,Hotel",Accommodation & Food Services,Orlando,US,us/fl/orlando/8404vacationway/-616165582,28.36125,-81.504116,Marriott's Imperial Palms Villas,32821,FL,2012-08-15T00:00:00.000Z,,2018-12-03T00:00:00Z,5,,Another great Marriott property,Panama City,Florida,Fred W
AVzxmZIz-gnIPe8DUR1X,2017-06-29T02:06:32Z,2019-05-15T01:50:50Z,2001 South Roosevelt Boulevard,"Wedding Sites,Hotels Motels,Hotel",Accommodation & Food Services,Key West,US,us/fl/keywest/2001southrooseveltboulevard/-1639514593,24.5526,-81.7723,Sheraton Suites Key West,33040,FL,2012-07-04T00:00:00.000Z,,2018-12-28T00:00:00Z,3,,"Nice place, but...",Richmond,Virginia,Iamabeachbumru
AVzxmZIz-gnIPe8DUR1X,2017-06-29T02:06:32Z,2019-05-15T01:50:50Z,2001 South Roosevelt Boulevard,"Wedding Sites,Hotels Motels,Hotel",Accommodation & Food Services,Key West,US,us/fl/keywest/2001southrooseveltboulevard/-1639514593,24.5526,-81.7723,Sheraton Suites Key West,33040,FL,2018-11-28T00:00:00.000Z,,2018-12-28T00:00:00Z,5,,Great hotel and service,Key West,Florida,Jeff F
AVzxmZIz-gnIPe8DUR1X,2017-06-29T02:06:32Z,2019-05-15T01:50:50Z,2001 South Roosevelt Boulevard,"Wedding Sites,Hotels Motels,Hotel",Accommodation & Food Services,Key West,US,us/fl/keywest/2001southrooseveltboulevard/-1639514593,24.5526,-81.7723,Sheraton Suites Key West,33040,FL,2014-08-18T00:00:00.000Z,,2018-12-28T00:00:00Z,5,,Wedding Reception,Fridley,Minnesota,Angie F
AVwd37XCkufWRAb59_zE,2016-11-08T02:31:34Z,2019-05-15T01:20:26Z,44117 Highway 27,"Hotels and motels,Hotels Motels,Hotels & Motels,Hotel",Accommodation & Food Services,Davenport,US,us/fl/davenport/44117highway27/1216815130,28.2359,-81.6504,Hampton Inn Orlando-Maingate South,33897,FL,2016-05-24T00:00:00Z,,2016-08-24T00:00:00Z,1,,Worst Hampton in the world,Palm Harbor,FL,Dan H
